date,nav
2016-09-29,137.7307
2016-09-28,138.0284
2016-09-27,137.947
2016-09-26,137.8324
2016-09-23,137.5601
2016-09-22,137.4241
2016-09-21,137.097
2016-09-20,136.9986
2016-09-19,137.0139
2016-09-16,136.971
2016-09-15,136.8926
2016-09-14,136.8219
2016-09-12,136.85
2016-09-09,136.9063
2016-09-08,136.8589
2016-09-07,136.7979
2016-09-06,136.541
2016-09-02,136.3517
2016-09-01,136.3584
2016-08-31,136.3515
2016-08-30,136.312
2016-08-29,136.2205
2016-08-26,136.0743
2016-08-25,136.0296
2016-08-24,135.9112
2016-08-23,135.7506
2016-08-22,135.7183
2016-08-19,135.8687
2016-08-18,135.7343
2016-08-16,135.8902
2016-08-12,135.8182
2016-08-11,135.8291
2016-08-10,135.5838
2016-08-09,135.3606
2016-08-08,135.0387
2016-08-05,134.9377
2016-08-04,134.8655
2016-08-03,134.7377
2016-08-02,134.8488
2016-08-01,134.9712
2016-07-29,134.7325
2016-07-28,134.5985
2016-07-27,134.1788
2016-07-26,134.1531
2016-07-25,134.0989
2016-07-22,133.9622
2016-07-21,133.8544
2016-07-20,133.7495
2016-07-19,133.6134
2016-07-18,133.4825
2016-07-15,133.4658
2016-07-14,133.3927
2016-07-13,133.3212
2016-07-12,133.0156
2016-07-11,132.6835
2016-07-08,132.5679
2016-07-07,132.5112
2016-07-05,132.3858
2016-07-04,132.1492
2016-07-01,132.0459
2016-06-30,131.8646
2016-06-29,131.8008
2016-06-28,131.7077
2016-06-27,131.6653
2016-06-24,131.4875
2016-06-23,131.4681
2016-06-22,131.4024
2016-06-21,131.3168
2016-06-20,131.2455
2016-06-17,131.1983
2016-06-16,131.1648
2016-06-15,131.088
2016-06-14,131.0472
2016-06-13,131.0126
2016-06-10,131.0328
2016-06-09,131.006
2016-06-08,130.9713
2016-06-07,130.9498
2016-06-06,130.9418
2016-06-03,130.8097
2016-06-02,130.7746
2016-06-01,130.7344
2016-05-31,130.7549
2016-05-30,130.7441
2016-05-27,130.6615
2016-05-26,130.6326
2016-05-25,130.6325
2016-05-24,130.6043
2016-05-23,130.5755
2016-05-20,130.4614
2016-05-19,130.4821
2016-05-18,130.4225
2016-05-17,130.4413
2016-05-16,130.426
2016-05-13,130.3528
2016-05-12,130.371
2016-05-11,130.3016
2016-05-10,130.2617
2016-05-09,130.2163
2016-05-06,130.0972
2016-05-05,130.0702
2016-05-04,130.0353
2016-05-03,129.9719
2016-05-02,129.9765
2016-04-29,129.9119
2016-04-28,129.8405
2016-04-27,129.7993
2016-04-26,129.7797
2016-04-25,129.7723
2016-04-22,129.7155
2016-04-21,129.6356
2016-04-20,129.7601
2016-04-18,129.752
2016-04-13,129.5595
2016-04-12,129.6858
2016-04-11,129.6038
2016-04-07,129.3494
2016-04-06,129.1903
2016-04-05,129.0831
2016-04-04,129.038
2016-03-31,128.5789
2016-03-30,128.2653
2016-03-29,128.2341
2016-03-28,128.3103
2016-03-23,128.0675
2016-03-22,128.0579
2016-03-21,128.0543
2016-03-18,127.7673
2016-03-17,127.7124
2016-03-16,127.3719
2016-03-15,127.1887
2016-03-14,127.0352
2016-03-11,126.7653
2016-03-10,126.723
2016-03-09,126.6695
2016-03-08,126.6189
2016-03-04,126.4923
2016-03-03,126.2671
2016-03-02,126.329
2016-03-01,126.3215
2016-02-29,126.2203
2016-02-26,125.1214
2016-02-25,124.949
2016-02-24,125.2591
2016-02-23,125.3408
2016-02-22,125.6262
2016-02-18,125.6948
2016-02-17,125.6237
2016-02-16,125.7149
2016-02-15,125.8746
2016-02-12,125.9254
2016-02-11,125.9517
2016-02-10,125.9592
2016-02-09,125.937
2016-02-08,125.9596
2016-02-05,125.9207
2016-02-04,125.8428
2016-02-03,125.7466
2016-02-02,125.809
2016-02-01,125.9933
2016-01-29,125.9632
2016-01-28,125.8512
2016-01-27,125.8925
2016-01-25,125.8071
2016-01-22,125.8176
2016-01-21,125.8865
2016-01-20,125.7354
2016-01-19,125.6369
2016-01-18,125.4931
2016-01-15,125.4498
2016-01-14,125.5527
2016-01-13,125.6079
2016-01-12,125.6591
2016-01-11,125.7259
2016-01-08,125.7146
2016-01-07,125.6648
2016-01-06,125.5842
2016-01-05,125.538
2016-01-04,125.4695
2016-01-01,125.3359
2015-12-31,125.202
2015-12-30,125.18
2015-12-29,125.097
2015-12-28,125.1004
2015-12-23,125.0151
2015-12-22,124.8958
2015-12-21,124.826
2015-12-18,124.8784
2015-12-17,124.9378
2015-12-16,124.852
2015-12-15,124.6736
2015-12-14,124.6657
2015-12-11,124.7011
2015-12-10,124.6787
2015-12-09,124.6578
2015-12-08,124.6356
2015-12-07,124.7185
2015-12-04,124.672
2015-12-03,124.7928
2015-12-02,124.6293
2015-12-01,124.6288
2015-11-30,124.4419
2015-11-27,124.423
2015-11-26,124.5172
2015-11-24,124.5215
2015-11-23,124.4523
2015-11-20,124.4288
2015-11-19,124.5005
2015-11-18,124.4731
2015-11-17,124.471
2015-11-16,124.5039
2015-11-13,124.4146
2015-11-10,124.236
2015-11-09,124.1346
2015-11-06,124.1927
2015-11-05,124.1902
2015-11-04,124.2333
2015-11-03,124.2894
2015-11-02,124.2771
2015-10-30,124.1571
2015-10-29,124.1596
2015-10-28,124.2162
2015-10-27,124.1443
2015-10-26,124.0884
2015-10-23,124.1065
2015-10-21,124.0459
2015-10-20,124.0561
2015-10-19,124.0158
2015-10-16,123.9423
2015-10-15,123.9272
2015-10-14,123.8612
2015-10-13,123.7951
2015-10-12,123.7532
2015-10-09,123.8076
2015-10-08,123.7508
2015-10-07,123.6703
2015-10-06,123.7049
2015-10-05,123.7102
2015-10-01,123.4236
2015-09-30,123.4889
2015-09-29,123.1053
2015-09-28,122.4558
2015-09-24,122.3672
2015-09-23,122.3206
2015-09-22,122.3174
2015-09-21,122.338
2015-09-18,122.2648
2015-09-16,121.9789
2015-09-15,121.9858
2015-09-14,121.9531
2015-09-11,121.8402
2015-09-10,121.8109
2015-09-09,121.8833
2015-09-08,121.8281
2015-09-07,121.7402
2015-09-04,121.7976
2015-09-03,121.8344
2015-09-02,121.8592
2015-09-01,121.8545
2015-08-31,121.7255
2015-08-28,121.688
2015-08-27,121.6848
2015-08-26,121.5738
2015-08-25,121.4763
2015-08-24,121.2877
2015-08-21,121.5475
2015-08-20,121.6568
2015-08-19,121.6068
2015-08-17,121.5407
2015-08-14,121.4723
2015-08-13,121.3935
2015-08-12,121.1846
2015-08-11,121.1502
2015-08-10,121.1234
2015-08-07,120.9962
2015-08-06,120.9792
2015-08-05,120.864
2015-08-04,120.8481
2015-08-03,120.9192
2015-07-31,120.858
2015-07-30,120.7773
2015-07-29,120.7768
2015-07-28,120.7053
2015-07-27,120.5074
2015-07-24,120.411
2015-07-23,120.4142
2015-07-22,120.3286
2015-07-21,120.2742
2015-07-20,120.227
2015-07-17,120.1974
2015-07-16,120.1474
2015-07-15,120.1371
2015-07-14,120.0999
2015-07-13,119.9544
2015-07-10,120.1484
2015-07-09,120.0964
2015-07-08,120.0759
2015-07-07,120.0419
2015-07-06,120.0581
2015-07-03,119.8612
2015-07-02,119.7538
2015-07-01,119.6428
2015-06-30,119.4628
2015-06-29,119.3389
2015-06-26,119.5192
2015-06-25,119.4568
2015-06-24,119.586
2015-06-23,119.7242
2015-06-22,119.7631
2015-06-19,119.761
2015-06-18,119.5056
2015-06-17,119.1569
2015-06-16,118.9396
2015-06-15,119.029
2015-06-12,118.8557
2015-06-11,118.8986
2015-06-10,119.091
2015-06-09,119.1989
2015-06-08,119.0629
2015-06-05,119.0347
2015-06-04,118.9151
2015-06-03,119.0994
2015-06-02,119.1982
2015-06-01,119.5416
2015-05-29,119.4459
2015-05-28,119.3367
2015-05-27,119.2361
2015-05-26,119.1981
2015-05-25,119.2195
2015-05-22,119.1641
2015-05-21,119.0962
2015-05-20,119.0625
2015-05-19,119.0042
2015-05-18,118.8277
2015-05-15,118.638
2015-05-14,118.5984
2015-05-13,118.5796
2015-05-12,118.5949
2015-05-11,118.671
2015-05-08,118.3858
2015-05-07,118.376
2015-05-06,118.6148
2015-05-05,118.7349
2015-04-30,118.6387
2015-04-29,118.7676
2015-04-28,118.8214
2015-04-27,118.7981
2015-04-24,118.7424
2015-04-23,118.7552
2015-04-22,118.7833
2015-04-21,118.7199
2015-04-20,118.6696
2015-04-17,118.6016
2015-04-16,118.6022
2015-04-15,118.5848
2015-04-13,118.5303
2015-04-10,118.4427
2015-04-09,118.4202
2015-04-08,118.3201
2015-04-07,118.3426
2015-04-06,118.3359
2015-03-31,118.0538
2015-03-30,117.8781
2015-03-27,117.7888
2015-03-26,117.7366
2015-03-25,117.721
2015-03-24,117.7014
2015-03-23,117.6634
2015-03-20,117.6167
2015-03-19,117.5422
2015-03-18,117.4713
2015-03-17,117.4812
2015-03-16,117.4257
2015-03-13,117.3557
2015-03-12,117.4767
2015-03-11,117.412
2015-03-10,117.4224
2015-03-09,117.449
2015-03-05,117.4822
2015-03-04,117.4492
2015-03-03,117.2102
2015-03-02,117.2585
2015-02-27,117.1873
2015-02-26,117.1316
2015-02-25,117.136
2015-02-24,117.0714
2015-02-23,116.9984
2015-02-20,116.9274
2015-02-18,116.8588
2015-02-16,116.8223
2015-02-13,116.7452
2015-02-12,116.6546
2015-02-11,116.669
2015-02-10,116.6639
2015-02-09,116.6428
2015-02-06,116.6382
2015-02-05,116.6397
2015-02-04,116.6401
2015-02-03,116.6952
2015-02-02,116.7716
2015-01-30,116.5922
2015-01-29,116.583
2015-01-28,116.5474
2015-01-27,116.4896
2015-01-23,116.4146
2015-01-22,116.3811
2015-01-21,116.3456
2015-01-20,116.2527
2015-01-19,116.243
2015-01-16,116.1579
2015-01-15,115.9938
2015-01-14,115.6112
2015-01-13,115.5874
2015-01-12,115.4215
2015-01-09,115.2179
2015-01-08,115.1534
2015-01-07,115.0964
2015-01-06,115.0098
2015-01-05,115.0697
2015-01-02,115.0298
2015-01-01,115.0622
2014-12-31,115.0256
2014-12-30,114.9108
2014-12-29,114.7535
2014-12-26,114.5973
2014-12-24,114.5759
2014-12-23,114.6022
2014-12-22,114.5061
2014-12-19,114.4116
2014-12-18,114.4956
2014-12-17,114.3381
2014-12-16,114.3427
2014-12-15,114.8848
2014-12-12,114.7909
2014-12-11,114.6519
2014-12-10,114.5532
2014-12-09,114.6075
2014-12-08,114.5229
2014-12-05,114.4292
2014-12-04,114.375
2014-12-03,114.3739
2014-12-02,114.3339
2014-12-01,114.0367
2014-11-28,113.8838
2014-11-27,113.6867
2014-11-26,113.6632
2014-11-25,113.6379
2014-11-24,113.5794
2014-11-21,113.5065
2014-11-20,113.4823
2014-11-19,113.4418
2014-11-18,113.4102
2014-11-17,113.3374
2014-11-14,113.1821
2014-11-13,113.1662
2014-11-12,113.2863
2014-11-11,113.233
2014-11-10,113.2158
2014-11-07,113.0631
2014-11-05,113.0
2014-11-03,112.7413
2014-10-31,112.549
2014-10-30,112.3874
2014-10-29,112.2563
2014-10-28,112.18
2014-10-27,112.0815
2014-10-22,111.8628
2014-10-21,111.7859
2014-10-20,111.6753
2014-10-17,111.5184
2014-10-16,111.4989
2014-10-14,111.3032
2014-10-13,111.165
2014-10-10,111.0732
2014-10-09,110.9422
2014-10-08,110.9817
2014-10-07,110.878
2014-10-01,110.6379
2014-09-30,110.6084
2014-09-29,110.6058
2014-09-26,110.5813
2014-09-25,110.4443
2014-09-24,110.4004
2014-09-23,110.361
2014-09-22,110.3306
2014-09-19,110.2016
2014-09-18,110.1537
2014-09-17,110.0495
2014-09-16,109.9902
2014-09-15,109.9641
2014-09-12,109.8922
2014-09-11,109.8546
2014-09-10,109.8244
2014-09-09,109.721
2014-09-08,109.8163
2014-09-05,109.6985
2014-09-04,109.6473
2014-09-03,109.6166
2014-09-02,109.5448
2014-09-01,109.5116
2014-08-28,109.3934
2014-08-27,109.3655
2014-08-26,109.2961
2014-08-25,109.2596
2014-08-22,109.2192
2014-08-21,109.1791
2014-08-20,109.199
2014-08-19,109.1381
2014-08-14,108.9888
2014-08-13,108.9453
2014-08-12,108.8541
2014-08-11,108.8297
2014-08-08,108.7279
2014-08-07,108.7486
2014-08-06,108.6927
2014-08-05,108.7745
2014-08-04,108.8673
2014-08-01,108.7849
2014-07-31,108.8084
2014-07-30,108.7581
2014-07-28,108.7696
2014-07-25,108.7179
2014-07-24,108.6962
2014-07-23,108.5746
2014-07-22,108.4712
2014-07-21,108.3794
2014-07-18,108.2555
2014-07-17,108.2175
2014-07-16,108.1362
2014-07-15,108.0604
2014-07-14,107.9854
2014-07-11,108.1137
2014-07-10,108.4249
2014-07-09,108.4151
2014-07-08,108.3878
2014-07-07,108.3898
2014-07-04,108.3324
2014-07-03,108.2774
2014-07-02,108.251
2014-06-30,108.1211
2014-06-27,108.0211
2014-06-26,108.0195
2014-06-25,107.9552
2014-06-24,107.9086
2014-06-23,107.8791
2014-06-20,107.8502
2014-06-19,107.9016
2014-06-18,107.9489
2014-06-17,107.9426
2014-06-16,107.9536
2014-06-13,107.976
2014-06-12,107.9228
2014-06-11,107.8761
2014-06-10,107.878
2014-06-09,107.8767
2014-06-06,107.7408
2014-06-05,107.6529
2014-06-04,107.5222
2014-06-03,107.4231
2014-06-02,107.236
2014-05-30,107.1905
2014-05-29,107.1021
2014-05-28,107.0496
2014-05-27,107.0365
2014-05-26,106.9784
2014-05-23,106.9316
2014-05-22,106.7537
2014-05-21,106.6686
2014-05-20,106.5899
2014-05-19,106.5839
2014-05-16,106.578
2014-05-15,106.371
2014-05-13,106.2773
2014-05-12,106.283
2014-05-09,106.1508
2014-05-08,106.0486
2014-05-07,106.0297
2014-05-06,106.009
2014-05-05,105.9859
2014-05-02,105.7909
2014-04-30,105.6958
2014-04-29,105.6008
2014-04-28,105.5157
2014-04-25,105.4519
2014-04-23,105.3895
2014-04-22,105.3231
2014-04-21,105.1503
2014-04-17,104.9728
2014-04-16,104.979
2014-04-15,104.8973
2014-04-11,104.7961
2014-04-10,104.7079
2014-04-09,104.6926
2014-04-07,104.6708
2014-04-04,104.6173
2014-04-03,104.6613
2014-04-02,104.6459
2014-03-31,104.7403
2014-03-28,104.6408
2014-03-27,104.4245
2014-03-26,104.3934
2014-03-25,104.4319
2014-03-24,104.3035
2014-03-21,104.2069
2014-03-20,104.0972
2014-03-19,104.0916
2014-03-18,104.0619
2014-03-14,103.9564
2014-03-13,103.9202
2014-03-12,103.8563
2014-03-11,103.8533
2014-03-10,103.746
2014-03-07,103.6353
2014-03-06,103.5859
2014-03-05,103.5515
2014-03-04,103.4922
2014-03-03,103.4879
2014-02-28,103.7646
2014-02-26,103.7081
2014-02-25,103.687
2014-02-24,103.6626
2014-02-21,103.5927
2014-02-20,103.5667
2014-02-18,103.5059
2014-02-17,103.4821
2014-02-14,103.785
2014-02-13,103.7594
2014-02-12,103.7487
2014-02-11,103.7273
2014-02-10,103.7039
2014-02-07,103.6364
2014-02-06,103.6157
2014-02-05,103.5806
2014-02-04,103.5533
2014-02-03,103.5223
2014-01-31,103.4429
2014-01-30,103.4259
2014-01-29,103.4118
2014-01-28,103.6757
2014-01-27,103.6718
2014-01-24,103.6008
2014-01-23,103.5792
2014-01-22,103.5532
2014-01-21,103.5305
2014-01-20,103.4895
2014-01-17,103.4134
2014-01-16,103.3942
2014-01-15,103.7752
2014-01-13,103.721
2014-01-10,103.6477
2014-01-09,103.5989
2014-01-08,103.5945
2014-01-07,103.5881
2014-01-06,103.5815
2014-01-03,103.506
2014-01-02,103.4808
2014-01-01,103.446
2013-12-31,103.3941
2013-12-30,103.6429
2013-12-27,103.5893
2013-12-26,103.5763
2013-12-24,103.534
2013-12-23,103.5236
2013-12-20,103.4584
2013-12-19,103.4336
2013-12-18,103.4075
2013-12-17,103.3699
2013-12-16,103.8019
2013-12-13,103.7247
2013-12-12,103.7351
2013-12-11,103.6643
2013-12-10,103.6308
2013-12-09,103.618
2013-12-06,103.5593
2013-12-05,103.5545
2013-12-04,103.4962
2013-12-03,103.4693
2013-12-02,103.4284
2013-11-29,103.3436
2013-11-28,103.7346
2013-11-27,103.7259
2013-11-26,103.6402
2013-11-25,103.6001
2013-11-22,103.5041
2013-11-21,103.474
2013-11-20,103.4681
2013-11-19,103.4355
2013-11-18,103.396
2013-11-14,103.6701
2013-11-13,103.6314
2013-11-12,103.6068
2013-11-11,103.5975
2013-11-08,103.5326
2013-11-07,103.5073
2013-11-06,103.5239
2013-11-05,103.4962
2013-11-01,103.3966
2013-10-31,103.3858
2013-10-30,103.3571
2013-10-29,103.332
2013-10-28,103.6375
2013-10-25,103.5569
2013-10-24,103.5248
2013-10-23,103.4986
2013-10-22,103.4859
2013-10-21,103.4516
2013-10-18,103.3672
2013-10-17,103.3326
2013-10-15,103.2589
2013-10-14,103.8303
2013-10-11,103.7572
2013-10-10,103.7396
2013-10-09,103.7191
2013-10-08,103.7122
2013-10-07,103.5211
2013-10-04,103.4092
2013-10-03,103.3443
2013-10-01,103.2655
2013-09-30,103.7595
2013-09-27,103.724
2013-09-26,103.6866
2013-09-25,103.6534
2013-09-24,103.6
2013-09-23,103.594
2013-09-20,103.5346
2013-09-19,103.4545
2013-09-18,103.3108
2013-09-17,103.2261
2013-09-16,103.8949
2013-09-13,103.8036
2013-09-12,103.7831
2013-09-11,103.7462
2013-09-10,103.7133
2013-09-06,103.5778
2013-09-05,103.5445
2013-09-04,103.4408
2013-09-03,103.3815
2013-09-02,103.3253
2013-08-30,103.214
2013-08-29,103.1588
2013-08-28,103.4713
2013-08-27,103.4881
2013-08-26,103.4776
2013-08-23,103.3768
2013-08-22,103.3345
2013-08-21,103.3135
2013-08-20,103.2086
2013-08-19,103.207
2013-08-16,103.1558
2013-08-14,103.364
2013-08-13,103.3152
2013-08-12,103.2958
2013-08-08,103.2116
2013-08-07,103.1785
2013-08-06,103.1471
2013-08-05,103.1389
2013-08-02,103.0101
2013-08-01,102.9596
2013-07-31,102.9055
2013-07-30,102.8875
2013-07-29,102.8554
2013-07-26,102.7573
2013-07-25,102.6991
2013-07-24,102.6244
2013-07-23,102.8344
2013-07-22,102.9274
2013-07-19,102.8672
2013-07-18,102.8496
2013-07-17,102.7023
2013-07-16,102.6046
2013-07-15,103.4995
2013-07-12,103.4314
2013-07-11,103.4083
2013-07-10,103.3886
2013-07-09,103.368
2013-07-08,103.3431
2013-07-05,103.2854
2013-07-04,103.265
2013-07-03,103.2267
2013-07-02,103.2075
2013-06-28,103.4072
2013-06-27,103.3957
2013-06-26,103.3772
2013-06-25,103.3595
2013-06-24,103.3469
2013-06-21,103.2992
2013-06-20,103.2642
2013-06-19,103.2602
2013-06-18,103.221
2013-06-17,103.154
2013-06-14,103.4267
2013-06-13,103.4056
2013-06-12,103.3913
2013-06-11,103.3832
2013-06-10,103.3704
2013-06-07,103.3194
2013-06-06,103.2957
2013-06-05,103.2598
2013-06-04,103.225
2013-06-03,103.1984
2013-05-31,103.1296
2013-05-30,103.1152
2013-05-29,103.0877
2013-05-28,103.3617
2013-05-27,103.349
2013-05-24,103.2834
2013-05-23,103.2705
2013-05-22,103.2698
2013-05-21,103.2444
2013-05-20,103.2356
2013-05-17,103.1745
2013-05-16,103.141
2013-05-15,103.113
2013-05-14,103.5159
2013-05-13,103.4824
2013-05-10,103.4157
2013-05-09,103.3949
2013-05-08,103.3404
2013-05-07,103.3087
2013-05-06,103.2821
2013-05-03,103.2082
2013-05-02,103.2057
2013-04-30,103.0655
2013-04-29,103.3845
2013-04-26,103.3139
2013-04-25,103.2947
2013-04-23,103.2481
2013-04-22,103.216
2013-04-18,103.1589
2013-04-17,103.0866
2013-04-16,103.0719
2013-04-15,103.6711
2013-04-12,103.5704
2013-04-10,103.4653
2013-04-09,103.4716
2013-04-08,103.462
2013-04-05,103.4164
2013-04-04,103.4096
2013-04-03,103.3274
2013-04-02,103.2626
2013-03-28,103.2633
2013-03-26,103.2285
2013-03-25,103.2114
2013-03-22,103.1891
2013-03-21,103.157
2013-03-20,103.1016
2013-03-19,103.0632
2013-03-18,103.0355
2013-03-15,102.9975
2013-03-14,103.34
2013-03-13,103.2884
2013-03-12,103.251
2013-03-11,103.2199
2013-03-08,103.1462
2013-03-07,103.129
2013-03-06,103.1012
2013-03-05,103.0786
2013-03-04,103.0478
2013-03-01,102.9714
2013-02-28,103.254
2013-02-27,103.2322
2013-02-26,103.2097
2013-02-25,103.1919
2013-02-22,103.1226
2013-02-21,103.0965
2013-02-20,103.0725
2013-02-18,103.0229
2013-02-15,102.9522
2013-02-14,103.2937
2013-02-13,103.2745
2013-02-12,103.2523
2013-02-11,103.2303
2013-02-08,103.1594
2013-02-07,103.1356
2013-02-06,103.1119
2013-02-05,103.0886
2013-02-04,103.0659
2013-02-01,102.9976
2013-01-31,102.9778
2013-01-30,102.959
2013-01-29,102.9384
2013-01-28,103.2351
2013-01-24,103.1411
2013-01-23,103.1145
2013-01-22,103.0909
2013-01-21,103.0662
2013-01-18,102.9932
2013-01-17,102.9691
2013-01-16,102.9421
2013-01-15,102.9223
2013-01-14,103.3225
2013-01-11,103.2385
2013-01-10,103.2132
2013-01-09,103.1897
2013-01-08,103.1663
2013-01-07,103.1408
2013-01-04,103.0619
2013-01-03,103.0306
2013-01-02,103.0059
