date,nav
2017-09-03,3490.8296
2017-09-01,3489.6208
2017-08-31,3489.0178
2017-08-30,3488.4005
2017-08-29,3487.8157
2017-08-28,3487.2089
2017-08-27,3486.6244
2017-08-24,3484.8561
2017-08-23,3484.2725
2017-08-22,3483.6659
2017-08-21,3483.0632
2017-08-20,3482.474
2017-08-18,3481.2819
2017-08-17,3480.6884
2017-08-16,3480.0686
2017-08-15,3479.4987
2017-08-14,3478.9037
2017-08-13,3478.3021
2017-08-11,3477.1149
2017-08-10,3476.5118
2017-08-09,3475.9185
2017-08-08,3475.3099
2017-08-07,3474.7115
2017-08-06,3474.1128
2017-08-04,3472.9164
2017-08-03,3472.3171
2017-08-02,3471.702
2017-08-01,3471.0974
2017-07-31,3470.5092
2017-07-30,3469.9106
2017-07-28,3468.7047
2017-07-27,3468.107
2017-07-26,3467.5183
2017-07-25,3466.8883
2017-07-24,3466.2928
2017-07-23,3465.6748
2017-07-21,3464.4634
2017-07-20,3463.8272
2017-07-19,3463.2174
2017-07-18,3462.5699
2017-07-17,3461.952
2017-07-16,3461.3384
2017-07-14,3460.1391
2017-07-13,3459.5201
2017-07-12,3458.8728
2017-07-11,3458.2367
2017-07-10,3457.6327
2017-07-09,3456.9857
2017-07-07,3455.7809
2017-07-06,3455.1129
2017-07-05,3454.4816
2017-07-04,3453.8592
2017-07-03,3453.207
2017-07-02,3452.5884
2017-06-30,3451.246
2017-06-29,3450.5748
2017-06-28,3449.9969
2017-06-27,3449.4114
2017-06-26,3448.7966
2017-06-23,3446.9477
2017-06-22,3446.3278
2017-06-21,3445.7205
2017-06-20,3445.115
2017-06-19,3444.5165
2017-06-18,3443.908
2017-06-16,3442.7067
2017-06-15,3442.1103
2017-06-14,3441.5029
2017-06-13,3440.9013
2017-06-12,3440.2725
2017-06-11,3439.6816
2017-06-09,3438.4636
2017-06-08,3437.8295
2017-06-07,3437.2181
2017-06-06,3436.5893
2017-06-05,3436.0053
2017-06-04,3435.3928
2017-06-02,3434.1943
2017-06-01,3433.557
2017-05-31,3432.9463
2017-05-30,3432.3465
2017-05-29,3431.7449
2017-05-28,3431.1415
2017-05-26,3429.9237
2017-05-25,3429.3081
2017-05-24,3428.6965
2017-05-23,3428.0849
2017-05-22,3427.4639
2017-05-21,3426.8536
2017-05-19,3425.6616
2017-05-18,3425.0538
2017-05-17,3424.4451
2017-05-16,3423.8348
2017-05-15,3423.2162
2017-05-14,3422.6103
2017-05-12,3421.3996
2017-05-11,3420.811
2017-05-10,3420.1978
2017-05-09,3419.6046
2017-05-08,3419.0012
2017-05-07,3418.3994
2017-05-05,3417.1956
2017-05-04,3416.5907
2017-05-03,3415.9934
2017-05-02,3415.3902
2017-05-01,3414.787
2017-04-28,3412.9483
2017-04-27,3412.3377
2017-04-26,3411.7395
2017-04-25,3411.1644
2017-04-24,3410.5636
2017-04-23,3409.9717
2017-04-21,3408.7567
2017-04-20,3408.1668
2017-04-19,3407.5716
2017-04-18,3406.9751
2017-04-17,3406.3729
2017-04-16,3405.7759
2017-04-13,3403.8668
2017-04-12,3403.3109
2017-04-11,3402.6946
2017-04-10,3402.0715
2017-04-09,3401.4509
2017-04-07,3400.28
2017-04-06,3399.6978
2017-04-05,3399.1106
2017-04-04,3398.5121
2017-04-03,3397.9286
2017-04-02,3397.3563
2017-03-31,3395.8471
2017-03-30,3394.8801
2017-03-29,3394.2784
2017-03-28,3393.6617
2017-03-27,3393.0739
2017-03-26,3392.4825
2017-03-24,3391.2272
2017-03-23,3390.6252
2017-03-22,3390.0157
2017-03-21,3389.3605
2017-03-20,3388.6912
2017-03-19,3388.0524
2017-03-17,3386.6985
2017-03-16,3386.1096
2017-03-15,3385.499
2017-03-14,3384.8697
2017-03-13,3384.2804
2017-03-10,3382.4619
2017-03-09,3381.8949
2017-03-08,3381.3211
2017-03-07,3380.7249
2017-03-06,3380.131
2017-03-05,3379.5549
2017-03-03,3378.2907
2017-03-02,3377.7013
2017-03-01,3377.1059
2017-02-28,3376.5187
2017-02-27,3375.9059
2017-02-26,3375.2892
2017-02-23,3373.4434
2017-02-22,3372.8098
2017-02-21,3372.1964
2017-02-20,3371.5929
2017-02-19,3370.9916
2017-02-17,3369.7884
2017-02-16,3369.1393
2017-02-15,3368.5395
2017-02-14,3367.9234
2017-02-13,3367.2951
2017-02-12,3366.6653
2017-02-10,3365.4149
2017-02-09,3364.7957
2017-02-08,3364.1948
2017-02-07,3363.8316
2017-02-06,3363.2356
2017-02-05,3362.6327
2017-02-03,3361.3876
2017-02-02,3360.7552
2017-02-01,3360.1553
2017-01-31,3359.5364
2017-01-30,3358.9266
2017-01-29,3358.3187
2017-01-27,3357.1171
2017-01-26,3356.5187
2017-01-25,3355.8844
2017-01-24,3355.331
2017-01-23,3354.7281
2017-01-22,3354.1307
2017-01-20,3352.9119
2017-01-19,3352.3153
2017-01-18,3351.7146
2017-01-17,3351.1052
2017-01-16,3350.5195
2017-01-15,3349.9292
2017-01-13,3348.7321
2017-01-12,3348.1344
2017-01-11,3347.5491
2017-01-10,3346.9752
2017-01-09,3346.3857
2017-01-08,3345.8006
2017-01-06,3344.6377
2017-01-05,3344.0332
2017-01-04,3343.4504
2017-01-03,3342.8581
2017-01-02,3342.2468
2017-01-01,3341.6261
2016-12-30,3340.3831
2016-12-29,3339.7057
2016-12-28,3339.1087
2016-12-27,3338.4742
2016-12-26,3337.8844
2016-12-25,3337.3036
2016-12-23,3335.9415
2016-12-22,3335.4822
2016-12-21,3334.9395
2016-12-20,3334.3649
2016-12-19,3333.7658
2016-12-18,3333.202
2016-12-16,3331.9311
2016-12-15,3331.4481
2016-12-14,3330.8499
2016-12-13,3330.2177
2016-12-12,3329.6099
2016-12-09,3327.8721
2016-12-08,3327.206
2016-12-07,3326.6282
2016-12-06,3326.5241
2016-12-05,3325.9363
2016-12-04,3325.3068
2016-12-02,3324.091
2016-12-01,3323.7685
2016-11-30,3323.183
2016-11-29,3322.5491
2016-11-28,3321.9533
2016-11-27,3321.4727
2016-11-25,3320.2845
2016-11-24,3319.7674
2016-11-23,3318.9476
2016-11-22,3318.3199
2016-11-21,3317.7077
2016-11-20,3317.0768
2016-11-18,3315.833
2016-11-17,3315.2236
2016-11-16,3314.6059
2016-11-15,3313.9608
2016-11-14,3313.2632
2016-11-11,3311.4206
2016-11-10,3310.7985
2016-11-09,3310.1841
2016-11-08,3309.568
2016-11-07,3308.9568
2016-11-06,3308.346
2016-11-04,3307.1195
2016-11-03,3306.5054
2016-11-02,3305.8902
2016-11-01,3305.2766
2016-10-31,3304.6573
2016-10-28,3302.8225
2016-10-27,3302.2025
2016-10-26,3301.5958
2016-10-25,3300.9863
2016-10-24,3300.377
2016-10-23,3299.7659
2016-10-21,3298.5155
2016-10-20,3297.9555
2016-10-19,3297.3496
2016-10-18,3296.7442
2016-10-17,3296.1379
2016-10-16,3295.5288
2016-10-14,3294.2376
2016-10-13,3293.6862
2016-10-12,3293.0718
2016-10-10,3291.8892
2016-10-09,3291.3016
2016-10-07,3290.0718
2016-10-06,3289.4548
2016-10-05,3288.8341
2016-10-04,3288.2173
2016-10-03,3287.5974
2016-10-02,3286.984
2016-09-30,3285.5718
2016-09-29,3284.7643
2016-09-28,3284.1669
2016-09-27,3283.5518
2016-09-26,3282.9408
2016-09-25,3282.3437
2016-09-23,3281.1054
2016-09-22,3280.4814
2016-09-21,3279.876
2016-09-20,3279.2752
2016-09-19,3278.663
2016-09-18,3278.0521
2016-09-16,3276.801
2016-09-15,3276.2065
2016-09-14,3275.5936
2016-09-13,3274.9709
2016-09-12,3274.3642
2016-09-11,3273.7481
2016-09-09,3272.5127
2016-09-08,3271.9333
2016-09-07,3271.3271
2016-09-06,3270.7148
2016-09-05,3270.1044
2016-09-02,3268.2219
2016-09-01,3267.6127
2016-08-31,3267.016
2016-08-30,3266.3862
2016-08-29,3265.8052
2016-08-28,3265.1935
2016-08-26,3263.9616
2016-08-25,3263.3265
2016-08-24,3262.7101
2016-08-23,3262.0914
2016-08-22,3261.4735
2016-08-21,3260.8526
2016-08-19,3259.5958
2016-08-18,3258.9676
2016-08-17,3258.3493
2016-08-16,3257.7361
2016-08-15,3257.1109
2016-08-12,3255.189
2016-08-11,3254.5885
2016-08-10,3253.9374
2016-08-09,3253.3384
2016-08-08,3252.7127
2016-08-07,3252.0719
2016-08-05,3250.7934
2016-08-04,3250.169
2016-08-03,3249.5571
2016-08-02,3248.8641
2016-08-01,3248.2477
2016-07-31,3247.6269
2016-07-29,3246.4186
2016-07-28,3245.7931
2016-07-27,3245.1498
2016-07-26,3244.5138
2016-07-25,3243.8699
2016-07-24,3243.2429
2016-07-22,3241.9722
2016-07-21,3241.3324
2016-07-20,3240.6932
2016-07-19,3240.0509
2016-07-18,3239.418
2016-07-17,3238.7807
2016-07-15,3237.4948
2016-07-14,3236.8338
2016-07-13,3236.1354
2016-07-12,3235.4789
2016-07-11,3234.8239
2016-07-10,3234.1729
2016-07-08,3232.8805
2016-07-07,3232.2341
2016-07-06,3231.5512
2016-07-05,3230.9013
2016-07-04,3230.2398
2016-07-03,3229.5843
2016-07-01,3228.2491
2016-06-30,3227.4877
2016-06-29,3226.6535
2016-06-28,3225.9881
2016-06-27,3225.3149
2016-06-26,3224.6494
2016-06-24,3223.2605
2016-06-23,3222.6357
2016-06-22,3221.9762
2016-06-21,3221.3228
2016-06-20,3220.6629
2016-06-19,3220.0235
2016-06-17,3218.6867
2016-06-16,3218.0488
2016-06-15,3217.3867
2016-06-14,3216.6962
2016-06-13,3216.0085
2016-06-12,3215.3314
2016-06-10,3213.9764
2016-06-09,3213.2888
2016-06-08,3212.6384
2016-06-07,3211.9477
2016-06-06,3211.27
2016-06-05,3210.5478
2016-06-03,3209.248
2016-06-02,3208.578
2016-06-01,3207.8852
2016-05-31,3207.1892
2016-05-30,3206.47
2016-05-29,3205.8183
2016-05-27,3204.4825
2016-05-26,3203.8147
2016-05-25,3203.1676
2016-05-24,3202.4885
2016-05-23,3201.822
2016-05-22,3201.1418
2016-05-20,3199.7975
2016-05-19,3199.0833
2016-05-18,3198.4011
2016-05-17,3197.6936
2016-05-16,3197.0099
2016-05-15,3196.3182
2016-05-13,3194.928
2016-05-12,3194.2406
2016-05-11,3193.5508
2016-05-10,3192.864
2016-05-09,3192.1855
2016-05-08,3191.5075
2016-05-06,3190.0927
2016-05-05,3189.4069
2016-05-04,3188.7163
2016-05-03,3188.0279
2016-05-02,3187.328
2016-05-01,3186.6296
2016-04-29,3185.241
2016-04-28,3184.5522
2016-04-27,3183.8524
2016-04-26,3183.167
2016-04-25,3182.4759
2016-04-24,3181.7971
2016-04-22,3180.3791
2016-04-21,3179.6725
2016-04-20,3178.9937
2016-04-19,3178.2989
2016-04-18,3177.6109
2016-04-17,3176.9229
2016-04-13,3174.0609
2016-04-12,3173.3481
2016-04-11,3172.6688
2016-04-10,3171.9299
2016-04-07,3169.7482
2016-04-06,3169.0079
2016-04-05,3168.3416
2016-04-04,3167.5146
2016-04-03,3166.6893
2016-03-31,3163.9749
2016-03-30,3161.7279
2016-03-29,3160.7439
2016-03-28,3159.9847
2016-03-27,3159.3598
2016-03-23,3156.4726
2016-03-22,3155.9923
2016-03-21,3155.2912
2016-03-20,3154.5758
2016-03-18,3153.1528
2016-03-17,3152.4093
2016-03-16,3151.6748
2016-03-15,3150.9635
2016-03-14,3150.2227
2016-03-13,3149.4017
2016-03-11,3147.9784
2016-03-10,3147.2584
2016-03-09,3146.6036
2016-03-08,3145.9221
2016-03-07,3145.2805
2016-03-04,3143.2208
2016-03-03,3142.5577
2016-03-02,3141.8721
2016-03-01,3141.1679
2016-02-29,3140.4691
2016-02-28,3139.7574
2016-02-26,3138.3921
2016-02-25,3137.7835
2016-02-24,3137.1609
2016-02-23,3136.5331
2016-02-22,3135.8917
2016-02-21,3135.2388
2016-02-18,3133.2112
2016-02-17,3132.5846
2016-02-16,3131.9276
2016-02-15,3131.2698
2016-02-14,3130.6152
2016-02-12,3129.2884
2016-02-11,3128.6196
2016-02-10,3127.9645
2016-02-09,3127.2983
2016-02-08,3126.6269
2016-02-07,3125.9741
2016-02-05,3124.6154
2016-02-04,3124.0179
2016-02-03,3123.3797
2016-02-02,3122.7447
2016-02-01,3122.1056
2016-01-31,3121.4624
2016-01-29,3120.1605
2016-01-28,3119.5284
2016-01-27,3118.8894
2016-01-26,3118.2575
2016-01-25,3117.612
2016-01-24,3116.9944
2016-01-22,3115.7175
2016-01-21,3115.0846
2016-01-20,3114.4613
2016-01-19,3113.8248
2016-01-18,3113.2147
2016-01-17,3112.5858
2016-01-15,3111.2911
2016-01-14,3110.6499
2016-01-13,3110.017
2016-01-12,3109.3768
2016-01-11,3108.7484
2016-01-10,3108.1152
2016-01-08,3106.8293
2016-01-07,3106.1847
2016-01-06,3105.5455
2016-01-05,3104.8751
2016-01-04,3104.225
2016-01-03,3103.5954
2016-01-01,3102.3838
2015-12-31,3101.6925
2015-12-30,3100.9072
2015-12-29,3100.264
2015-12-28,3099.6221
2015-12-27,3098.9965
2015-12-23,3096.3937
2015-12-22,3095.7407
2015-12-21,3095.1029
2015-12-20,3094.4618
2015-12-18,3093.1513
2015-12-17,3092.5023
2015-12-16,3091.8707
2015-12-15,3091.2349
2015-12-14,3090.5792
2015-12-13,3089.9734
2015-12-11,3088.6927
2015-12-10,3088.0813
2015-12-09,3087.4736
2015-12-08,3086.8712
2015-12-07,3086.2556
2015-12-06,3085.6465
2015-12-04,3084.3877
2015-12-03,3083.7681
2015-12-02,3083.1525
2015-12-01,3082.5388
2015-11-30,3081.933
2015-11-29,3081.3229
2015-11-27,3080.137
2015-11-26,3079.5045
2015-11-25,3078.8659
2015-11-24,3078.2189
2015-11-23,3077.5969
2015-11-22,3076.982
2015-11-20,3075.6872
2015-11-19,3075.1328
2015-11-18,3074.5085
2015-11-17,3073.8901
2015-11-16,3073.2585
2015-11-15,3072.6355
2015-11-13,3071.3642
2015-11-12,3070.7243
2015-11-10,3069.476
2015-11-09,3068.8375
2015-11-08,3068.2149
2015-11-06,3066.9314
2015-11-05,3066.2883
2015-11-04,3065.6646
2015-11-03,3065.0468
2015-11-02,3064.428
2015-11-01,3063.8107
2015-10-30,3062.5204
2015-10-29,3061.871
2015-10-28,3061.2513
2015-10-27,3060.6123
2015-10-26,3059.9919
2015-10-25,3059.3499
2015-10-23,3058.104
2015-10-22,3057.4803
2015-10-21,3056.838
2015-10-20,3056.1957
2015-10-19,3055.572
2015-10-18,3054.9508
2015-10-16,3053.6683
2015-10-15,3053.0272
2015-10-14,3052.405
2015-10-13,3051.7763
2015-10-12,3051.1526
2015-10-11,3050.5247
2015-10-09,3049.2565
2015-10-08,3048.6109
2015-10-07,3047.9811
2015-10-06,3047.348
2015-10-05,3046.7171
2015-10-04,3046.0815
2015-10-01,3044.1152
2015-09-30,3043.4443
2015-09-29,3042.6718
2015-09-28,3041.805
2015-09-27,3041.1659
2015-09-24,3039.2221
2015-09-23,3038.592
2015-09-22,3037.9614
2015-09-21,3037.3316
2015-09-20,3036.6963
2015-09-18,3035.4112
2015-09-17,3034.7669
2015-09-16,3034.1444
2015-09-15,3033.5229
2015-09-14,3032.8914
2015-09-13,3032.2699
2015-09-11,3030.9723
2015-09-10,3030.3753
2015-09-09,3029.7792
2015-09-08,3029.156
2015-09-07,3028.5349
2015-09-06,3027.9099
2015-09-04,3026.5983
2015-09-03,3025.9735
2015-09-02,3025.3461
2015-09-01,3024.7217
2015-08-31,3024.094
2015-08-30,3023.47
2015-08-28,30.2219
2015-08-27,30.2156
2015-08-26,30.2093
2015-08-25,30.203
2015-08-24,30.1967
2015-08-23,30.1905
2015-08-21,30.1777
2015-08-20,30.1712
2015-08-19,30.1649
2015-08-18,30.1587
2015-08-17,30.1524
2015-08-16,30.1463
2015-08-14,30.1332
2015-08-13,30.1267
2015-08-12,30.1204
2015-08-11,30.1139
2015-08-10,30.1076
2015-08-09,30.1011
2015-08-07,30.0879
2015-08-06,30.0813
2015-08-05,30.075
2015-08-04,30.0685
2015-08-03,30.062
2015-08-02,30.0556
2015-07-31,30.0425
2015-07-30,30.0361
2015-07-29,30.0296
2015-07-28,30.0231
2015-07-27,30.0166
2015-07-26,30.0102
2015-07-24,29.997
2015-07-23,29.9904
2015-07-22,29.9839
2015-07-21,29.9774
2015-07-20,29.9708
2015-07-19,29.9643
2015-07-17,29.9511
2015-07-16,29.9445
2015-07-15,29.938
2015-07-14,29.9315
2015-07-13,29.9249
2015-07-12,29.9184
2015-07-10,29.9052
2015-07-09,29.8986
2015-07-08,29.8921
2015-07-07,29.8856
2015-07-06,29.8791
2015-07-05,29.8724
2015-07-03,29.8595
2015-07-02,29.8528
2015-07-01,29.8462
2015-06-30,29.8396
2015-06-29,29.8317
2015-06-28,29.8251
2015-06-26,29.8121
2015-06-25,29.8054
2015-06-24,29.7989
2015-06-23,29.7923
2015-06-22,29.7858
2015-06-21,29.7793
2015-06-19,29.7664
2015-06-18,29.7597
2015-06-17,29.7532
2015-06-16,29.7466
2015-06-15,29.7401
2015-06-14,29.7336
2015-06-12,29.7203
2015-06-11,29.7137
2015-06-10,29.7071
2015-06-09,29.7004
2015-06-08,29.6937
2015-06-07,29.6871
2015-06-05,29.6739
2015-06-04,29.6673
2015-06-03,29.6605
2015-06-02,29.6537
2015-06-01,29.647
2015-05-31,29.64
2015-05-29,29.6269
2015-05-28,29.6199
2015-05-27,29.6131
2015-05-26,29.6063
2015-05-25,29.5994
2015-05-24,29.5925
2015-05-22,29.5794
2015-05-21,29.5726
2015-05-20,29.5655
2015-05-19,29.5588
2015-05-18,29.5519
2015-05-17,29.5448
2015-05-15,29.531
2015-05-14,29.5243
2015-05-13,29.5174
2015-05-12,29.5106
2015-05-11,29.5038
2015-05-10,29.497
2015-05-08,29.4835
2015-05-07,29.4768
2015-05-06,29.4702
2015-05-05,29.4635
2015-05-04,29.4569
2015-04-30,29.4294
2015-04-29,29.4227
2015-04-28,29.4158
2015-04-27,29.409
2015-04-26,29.4023
2015-04-24,29.3887
2015-04-23,29.3819
2015-04-22,29.3751
2015-04-21,29.3684
2015-04-20,29.3616
2015-04-19,29.3548
2015-04-17,29.3411
2015-04-16,29.3343
2015-04-15,29.3276
2015-04-14,29.3208
2015-04-13,29.314
2015-04-12,29.3073
2015-04-10,29.2936
2015-04-09,29.2871
2015-04-08,29.2801
2015-04-07,29.2735
2015-04-06,29.2665
2015-04-05,29.2588
2015-03-31,29.2191
2015-03-30,29.2056
2015-03-29,29.1978
2015-03-27,29.1838
2015-03-26,29.1768
2015-03-25,29.1698
2015-03-24,29.1631
2015-03-23,29.1566
2015-03-22,29.15
2015-03-20,29.1361
2015-03-19,29.1293
2015-03-18,29.1225
2015-03-17,29.1157
2015-03-16,29.1089
2015-03-15,29.1021
2015-03-13,29.0881
2015-03-12,29.0813
2015-03-11,29.0746
2015-03-10,29.068
2015-03-09,29.0612
2015-03-08,29.0546
2015-03-05,29.034
2015-03-04,29.0269
2015-03-03,29.0196
2015-03-02,29.0128
2015-03-01,29.0062
2015-02-27,28.9925
2015-02-26,28.9857
2015-02-25,28.9789
2015-02-24,28.9723
2015-02-23,28.9657
2015-02-22,28.9591
2015-02-20,28.9458
2015-02-19,28.9392
2015-02-18,28.9326
2015-02-17,28.926
2015-02-16,28.9195
2015-02-15,28.9129
2015-02-13,28.8997
2015-02-12,28.8931
2015-02-11,28.8865
2015-02-10,28.8799
2015-02-09,28.8733
2015-02-08,28.8667
2015-02-06,28.8535
2015-02-05,28.8469
2015-02-04,28.8403
2015-02-03,28.8337
2015-02-02,28.8272
2015-02-01,28.8206
2015-01-30,28.8074
2015-01-29,28.8007
2015-01-28,28.7941
2015-01-27,28.7875
2015-01-26,28.7808
2015-01-23,28.7612
2015-01-22,28.7546
2015-01-21,28.748
2015-01-20,28.7414
2015-01-19,28.7348
2015-01-18,28.7282
2015-01-16,28.715
2015-01-15,28.7084
2015-01-14,28.7017
2015-01-13,28.6951
2015-01-12,28.6885
2015-01-11,28.6819
2015-01-09,28.6687
2015-01-08,28.6621
2015-01-07,28.6555
2015-01-06,28.6489
2015-01-05,28.6423
2015-01-04,28.6357
2015-01-02,28.6226
2015-01-01,28.616
2014-12-31,28.6091
2014-12-30,28.6019
2014-12-29,28.5952
2014-12-28,28.5886
2014-12-26,28.5754
2014-12-25,28.569
2014-12-24,28.5624
2014-12-23,28.5559
2014-12-22,28.5493
2014-12-21,28.543
2014-12-19,28.5299
2014-12-18,28.5234
2014-12-17,28.5169
2014-12-16,28.5104
2014-12-15,28.5039
2014-12-14,28.4975
2014-12-12,28.4846
2014-12-11,28.4779
2014-12-10,28.4713
2014-12-09,28.4648
2014-12-08,28.4582
2014-12-07,28.4517
2014-12-05,28.4387
2014-12-04,28.4321
2014-12-03,28.4256
2014-12-02,28.419
2014-12-01,28.4124
2014-11-30,28.4057
2014-11-28,28.3926
2014-11-27,28.3861
2014-11-26,28.3795
2014-11-25,28.373
2014-11-24,28.3664
2014-11-23,28.3598
2014-11-21,28.3465
2014-11-20,28.3398
2014-11-19,28.3332
2014-11-18,28.3265
2014-11-17,28.3199
2014-11-16,28.3132
2014-11-14,28.3
2014-11-13,28.2934
2014-11-12,28.2868
2014-11-11,28.2802
2014-11-10,28.2736
2014-11-09,28.2669
2014-11-07,28.2538
2014-11-06,28.247
2014-11-05,28.2404
2014-11-04,28.2336
2014-11-03,28.227
2014-11-02,28.2203
2014-10-31,28.2069
2014-10-30,28.2001
2014-10-29,28.1934
2014-10-28,28.1867
2014-10-27,28.1801
2014-10-26,28.1734
2014-10-22,28.1466
2014-10-21,28.1404
2014-10-20,28.1338
2014-10-19,28.1272
2014-10-17,28.114
2014-10-16,28.1073
2014-10-15,28.1006
2014-10-14,28.094
2014-10-13,28.0873
2014-10-12,28.0806
2014-10-10,28.0674
2014-10-09,28.0608
2014-10-08,28.0542
2014-10-07,28.0473
2014-10-06,28.0406
2014-10-01,28.006
2014-09-30,28.0002
2014-09-29,27.9924
2014-09-28,27.9858
2014-09-26,27.9727
2014-09-25,27.9661
2014-09-24,27.9595
2014-09-23,27.9528
2014-09-22,27.9461
2014-09-21,27.9395
2014-09-19,27.9262
2014-09-18,27.9195
2014-09-17,27.9128
2014-09-16,27.9062
2014-09-15,27.8996
2014-09-14,27.893
2014-09-12,27.8799
2014-09-11,27.8734
2014-09-10,27.8669
2014-09-09,27.8603
2014-09-08,27.8538
2014-09-07,27.8472
2014-09-05,27.8342
2014-09-04,27.8277
2014-09-03,27.8211
2014-09-02,27.8146
2014-09-01,27.8081
2014-08-31,27.8016
2014-08-28,27.7821
2014-08-27,27.7754
2014-08-26,27.769
2014-08-25,27.7624
2014-08-24,27.7559
2014-08-22,27.7431
2014-08-21,27.7366
2014-08-20,27.7301
2014-08-19,27.7237
2014-08-18,27.7173
2014-08-14,27.6915
2014-08-13,27.6851
2014-08-12,27.6787
2014-08-11,27.6723
2014-08-10,27.6659
2014-08-08,27.6531
2014-08-07,27.6468
2014-08-06,27.6404
2014-08-05,27.6341
2014-08-04,27.6277
2014-08-03,27.6213
2014-08-01,27.6086
2014-07-31,27.6022
2014-07-30,27.5959
2014-07-29,27.5895
2014-07-28,27.5832
2014-07-27,27.5769
2014-07-25,27.5643
2014-07-24,27.5579
2014-07-23,27.5517
2014-07-22,27.5456
2014-07-21,27.5394
2014-07-20,27.533
2014-07-18,27.5205
2014-07-17,27.5141
2014-07-16,27.5077
2014-07-15,27.5014
2014-07-14,27.495
2014-07-13,27.4888
2014-07-11,27.4762
2014-07-10,27.4701
2014-07-09,27.4639
2014-07-08,27.4576
2014-07-07,27.4513
2014-07-06,27.4449
2014-07-04,27.4323
2014-07-03,27.426
2014-07-02,27.4196
2014-07-01,27.4131
2014-06-30,27.4057
2014-06-29,27.3987
2014-06-27,27.386
2014-06-26,27.3796
2014-06-25,27.3732
2014-06-24,27.3668
2014-06-23,27.3605
2014-06-22,27.3542
2014-06-20,27.3415
2014-06-19,27.3352
2014-06-18,27.3286
2014-06-17,27.3222
2014-06-16,27.3157
2014-06-15,27.3094
2014-06-13,27.2963
2014-06-12,27.2902
2014-06-11,27.2838
2014-06-10,27.2773
2014-06-09,27.2708
2014-06-08,27.2643
2014-06-06,27.2514
2014-06-05,27.2449
2014-06-04,27.2385
2014-06-03,27.2319
2014-06-02,27.2252
2014-06-01,27.2189
2014-05-30,27.206
2014-05-29,27.1994
2014-05-28,27.1928
2014-05-27,27.1863
2014-05-26,27.1798
2014-05-25,27.1733
2014-05-23,27.1604
2014-05-22,27.154
2014-05-21,27.1474
2014-05-20,27.1406
2014-05-19,27.1338
2014-05-18,27.1274
2014-05-16,27.1137
2014-05-15,27.1077
2014-05-14,27.1012
2014-05-13,27.0947
2014-05-12,27.0881
2014-05-11,27.0815
2014-05-09,27.0686
2014-05-08,27.0619
2014-05-07,27.0553
2014-05-06,27.0488
2014-05-05,27.0422
2014-05-04,27.0356
2014-05-02,27.0224
2014-05-01,27.0157
2014-04-30,27.009
2014-04-29,27.0024
2014-04-28,26.9958
2014-04-27,26.9891
2014-04-25,26.9753
2014-04-24,26.9691
2014-04-23,26.9624
2014-04-22,26.9557
2014-04-21,26.949
2014-04-20,26.9423
2014-04-17,26.9221
2014-04-16,26.9154
2014-04-15,26.9086
2014-04-14,26.9019
2014-04-11,26.8814
2014-04-10,26.8747
2014-04-09,26.8678
2014-04-08,26.8612
2014-04-07,26.8542
2014-04-06,26.8477
2014-04-04,26.8337
2014-04-03,26.8272
2014-04-02,26.8201
2014-04-01,26.8131
2014-03-31,26.805
2014-03-28,26.7777
2014-03-27,26.7694
2014-03-26,26.7624
2014-03-25,26.7554
2014-03-24,26.7484
2014-03-23,26.7409
2014-03-21,26.727
2014-03-20,26.7201
2014-03-19,26.7131
2014-03-18,26.7062
2014-03-17,26.6993
2014-03-14,26.6792
2014-03-13,26.6724
2014-03-12,26.6656
2014-03-11,26.6589
2014-03-10,26.6523
2014-03-09,26.6458
2014-03-07,26.6326
2014-03-06,26.626
2014-03-05,26.6196
2014-03-04,26.6132
2014-03-03,26.6068
2014-03-02,26.6005
2014-02-28,26.5879
2014-02-27,26.5816
2014-02-26,26.5753
2014-02-25,26.569
2014-02-24,26.5625
2014-02-23,26.5563
2014-02-21,26.5438
2014-02-20,26.5376
2014-02-19,26.5314
2014-02-18,26.5252
2014-02-17,26.5189
2014-02-16,26.5127
2014-02-14,26.5002
2014-02-13,26.494
2014-02-12,26.4878
2014-02-11,26.4816
2014-02-10,26.4754
2014-02-09,26.4692
2014-02-07,26.4568
2014-02-06,26.4505
2014-02-05,26.4443
2014-02-04,26.4381
2014-02-03,26.4319
2014-02-02,26.4258
2014-01-31,26.4134
2014-01-30,26.4072
2014-01-29,26.4011
2014-01-28,26.3949
2014-01-27,26.3887
2014-01-26,26.3823
2014-01-24,26.3696
2014-01-23,26.3633
2014-01-22,26.357
2014-01-21,26.3506
2014-01-20,26.3443
2014-01-19,26.3379
2014-01-17,26.3252
2014-01-16,26.3189
2014-01-15,26.3125
2014-01-14,26.3061
2014-01-13,26.2998
2014-01-12,26.2934
2014-01-10,26.2807
2014-01-09,26.2744
2014-01-08,26.2681
2014-01-07,26.2617
2014-01-06,26.2553
2014-01-05,26.2489
2014-01-03,26.2362
2014-01-02,26.2298
2014-01-01,26.2235
2013-12-31,26.2169
2013-12-30,26.2093
2013-12-29,26.2029
2013-12-27,26.19
2013-12-26,26.1837
2013-12-25,26.1774
2013-12-24,26.1709
2013-12-23,26.1645
2013-12-22,26.1582
2013-12-20,26.1455
2013-12-19,26.1391
2013-12-18,26.1328
2013-12-17,26.1264
2013-12-16,26.1199
2013-12-15,26.1136
2013-12-13,26.1007
2013-12-12,26.0942
2013-12-11,26.0879
